,index,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
80,809,55000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,13,"[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 458, ""name"": ""hippie""}, {""id"": 791, ""name"": ""mentally disabled""}, {""id"": 795, ""name"": ""running""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2956, ""name"": ""vietnam""}, {""id"": 2957, ""name"": ""vietnam war""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 10624, ""name"": ""bully""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 162365, ""name"": ""military""}, {""id"": 162934, ""name"": ""hugging""}, {""id"": 166980, ""name"": ""shrimping""}, {""id"": 180204, ""name"": ""wounded soldier""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 208143, ""name"": ""park bench""}, {""id"": 215492, ""name"": ""amputee""}]",en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",138.133331,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-07-06,677945399,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",Forrest Gump,8.2,7927
81,828,30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",http://www.miramax.com/movie/kill-bill-volume-1/,24,"[{""id"": 233, ""name"": ""japan""}, {""id"": 732, ""name"": ""coma""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 780, ""name"": ""kung fu""}, {""id"": 1449, ""name"": ""underworld""}, {""id"": 1794, ""name"": ""yakuza""}, {""id"": 1938, ""name"": ""sword""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10704, ""name"": ""female yakuza""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 18098, ""name"": ""samurai sword""}, {""id"": 193521, ""name"": ""part animation""}]",en,Kill Bill: Vol. 1,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",79.754966,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""A Band Apart"", ""id"": 59}, {""name"": ""Super Cool ManChu"", ""id"": 39121}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-10-10,180949000,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Go for the kill.,Kill Bill: Vol. 1,7.7,4949
82,1356,35000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://hangoverpart2.warnerbros.com/dvd/,18785,"[{""id"": 3508, ""name"": ""underwear""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 8070, ""name"": ""stag night""}, {""id"": 11461, ""name"": ""hangover""}, {""id"": 11462, ""name"": ""lost weekend""}, {""id"": 11464, ""name"": ""bag over head""}, {""id"": 11465, ""name"": ""chapel""}, {""id"": 11467, ""name"": ""hit with tire iron""}, {""id"": 11469, ""name"": ""memory loss""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 188960, ""name"": ""elevator""}]",en,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",82.21166,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Green Hat Films"", ""id"": 3527}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""IFP Westcoast Erste"", ""id"": 12235}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-06-05,459270619,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some guys just can't handle Vegas.,The Hangover,7.2,6173
83,1465,34000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://themazerunnermovie.com/,198663,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2158, ""name"": ""maze""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11469, ""name"": ""memory loss""}, {""id"": 15261, ""name"": ""erased memory""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 162988, ""name"": ""dystopic future""}, {""id"": 204967, ""name"": ""runner""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",131.815575,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Gotham Group"", ""id"": 3672}, {""name"": ""Dayday Films"", ""id"": 8569}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-10,348319861,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Run - Remember - Survive,The Maze Runner,7.0,5371
84,1490,32350000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,1892,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2280, ""name"": ""emperor""}, {""id"": 2902, ""name"": ""space battle""}, {""id"": 5144, ""name"": ""matter of life and death""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 10013, ""name"": ""death star""}, {""id"": 10014, ""name"": ""jabba the hutt""}, {""id"": 10015, ""name"": ""ewoks""}, {""id"": 10527, ""name"": ""jedi""}, {""id"": 161176, ""name"": ""space opera""}]",en,Return of the Jedi,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",46.509071,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1983-05-23,572700000,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Empire Falls...,Return of the Jedi,7.9,4665
85,1532,30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,120467,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 5918, ""name"": ""painting""}, {""id"": 11159, ""name"": ""wartime""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 172772, ""name"": ""mentor prot\u00e9g\u00e9 relationship""}, {""id"": 181046, ""name"": ""european""}, {""id"": 188688, ""name"": ""hotel lobby""}, {""id"": 207257, ""name"": ""renaissance painting""}]",en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",74.417456,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""American Empirical Pictures"", ""id"": 23449}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2014-02-26,174600318,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,A perfect holiday without leaving home.,The Grand Budapest Hotel,8.0,4519
86,1541,30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://toystory.disney.com/toy-story,862,"[{""id"": 931, ""name"": ""jealousy""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 165503, ""name"": ""boy next door""}, {""id"": 170722, ""name"": ""new toy""}, {""id"": 187065, ""name"": ""toy comes to life""}]",en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",73.640445,"[{""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-10-30,373554033,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Toy Story,7.7,5269
87,1553,33000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sevenmovie.com/,807,"[{""id"": 476, ""name"": ""self-fulfilling prophecy""}, {""id"": 703, ""name"": ""detective""}, {""id"": 1470, ""name"": ""s.w.a.t.""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 3597, ""name"": ""evisceration""}, {""id"": 3857, ""name"": ""lust and impulsiveness""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 3932, ""name"": ""pride and vanity""}, {""id"": 4138, ""name"": ""immoderateness""}, {""id"": 4142, ""name"": ""insomnia""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6125, ""name"": ""pension""}, {""id"": 6149, ""name"": ""police""}, {""id"": 10714, ""name"": ""serial killer""}]",en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",79.579532,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Juno Pix"", ""id"": 4286}, {""name"": ""Cecchi Gori Pictures"", ""id"": 65394}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-09-22,327311859,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Seven deadly sins. Seven ways to die.,Se7en,8.1,5765
88,1568,30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://loopermovie.com/,59967,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4948, ""name"": ""retirement""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10614, ""name"": ""tragedy""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 18179, ""name"": ""drug addict""}, {""id"": 177964, ""name"": ""contract killer""}, {""id"": 207268, ""name"": ""neo-noir""}]",en,Looper,"In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.",46.377628,"[{""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""FilmDistrict"", ""id"": 7263}, {""name"": ""DMG Entertainment"", ""id"": 10289}, {""name"": ""Ram Bergman Productions"", ""id"": 11092}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-26,47042000,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Hunted By Your Future, Haunted By Your Past",Looper,6.6,4697
89,1720,28000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",,23483,"[{""id"": 853, ""name"": ""crime fighter""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 5451, ""name"": ""comic book""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 158651, ""name"": ""realism""}, {""id"": 185434, ""name"": ""rookie""}, {""id"": 186846, ""name"": ""adaptation""}, {""id"": 206298, ""name"": ""young adult""}, {""id"": 234368, ""name"": ""kickass""}]",en,Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",45.054936,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Marv Films"", ""id"": 5374}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-03-22,96188903,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Shut up. Kick ass.,Kick-Ass,7.1,4645
90,1881,25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",,278,"[{""id"": 378, ""name"": ""prison""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 2885, ""name"": ""prison cell""}, {""id"": 4779, ""name"": ""delinquent""}, {""id"": 8622, ""name"": ""parole board""}, {""id"": 9777, ""name"": ""escape from prison""}, {""id"": 12662, ""name"": ""wrongful imprisonment""}, {""id"": 180172, ""name"": ""framed for murder""}, {""id"": 207883, ""name"": ""1940s""}]",en,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",136.747729,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-09-23,28341469,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fear can hold you prisoner. Hope can set you free.,The Shawshank Redemption,8.5,8205
91,1990,18000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,1891,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 803, ""name"": ""android""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 2902, ""name"": ""space battle""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 3388, ""name"": ""space colony""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 10016, ""name"": ""lightsaber""}, {""id"": 10527, ""name"": ""jedi""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 160134, ""name"": ""the force""}, {""id"": 161176, ""name"": ""space opera""}, {""id"": 178710, ""name"": ""stormtrooper""}, {""id"": 210346, ""name"": ""wookie""}, {""id"": 232452, ""name"": ""jedi master""}, {""id"": 232453, ""name"": ""jedi training""}, {""id"": 232454, ""name"": ""droid""}]",en,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",78.51783,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1980-05-17,538400000,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Adventure Continues...,The Empire Strikes Back,8.2,5879
92,2071,21000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://silverliningsplaybookmovie.com/,82693,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 276, ""name"": ""philadelphia""}, {""id"": 795, ""name"": ""running""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 894, ""name"": ""depression""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 41329, ""name"": ""mental illness""}, {""id"": 155816, ""name"": ""ex-wife""}, {""id"": 162970, ""name"": ""institutionalization""}, {""id"": 189447, ""name"": ""bipolar""}, {""id"": 189881, ""name"": ""philadelphia eagles""}]",en,Silver Linings Playbook,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",63.599973,"[{""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-08,205738714,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Watch For The Signs,Silver Linings Playbook,6.9,4742
93,2285,19000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",http://www.backtothefuture.com/movies/backtothefuture1,105,"[{""id"": 389, ""name"": ""clock tower""}, {""id"": 830, ""name"": ""car race""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 951, ""name"": ""delorean""}, {""id"": 952, ""name"": ""lightning""}, {""id"": 953, ""name"": ""guitar""}, {""id"": 955, ""name"": ""plutonium""}, {""id"": 999, ""name"": ""sports car""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 1743, ""name"": ""journey in the past""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9789, ""name"": ""misfit""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 18425, ""name"": ""teenage love""}, {""id"": 40850, ""name"": ""destiny""}, {""id"": 186189, ""name"": ""hidden identity""}, {""id"": 187376, ""name"": ""odd couple""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 189449, ""name"": ""disorder""}, {""id"": 206687, ""name"": ""chases and races""}, {""id"": 206715, ""name"": ""love and romance""}, {""id"": 206720, ""name"": ""teenage life""}, {""id"": 206735, ""name"": ""misfit partners""}, {""id"": 206736, ""name"": ""changing the past or future""}, {""id"": 206737, ""name"": ""getting home""}, {""id"": 206738, ""name"": ""inventions and discoveries""}]",en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",76.603233,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""U-Drive Productions"", ""id"": 20448}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1985-07-03,381109762,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He's the only kid ever to get into trouble before he was born.,Back to the Future,8.0,6079
94,2334,18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,194662,"[{""id"": 8764, ""name"": ""times square""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 11440, ""name"": ""long take""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14531, ""name"": ""play""}, {""id"": 156028, ""name"": ""broadway""}, {""id"": 207716, ""name"": ""actor""}]",en,Birdman,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",89.811154,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}, {""name"": ""M Productions"", ""id"": 52660}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-27,103215094,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,or (The Unexpected Virtue of Ignorance),Birdman,7.4,4535
95,2522,14000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",http://theimitationgamemovie.com/,205596,"[{""id"": 237, ""name"": ""gay""}, {""id"": 392, ""name"": ""england""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2303, ""name"": ""mathematician""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 208394, ""name"": ""logician""}, {""id"": 208395, ""name"": ""cryptography""}]",en,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",145.364591,"[{""name"": ""Black Bear Pictures"", ""id"": 22146}, {""name"": ""Bristol Automotive"", ""id"": 38145}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2014-11-14,233555708,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The true enigma was the man who cracked the code.,The Imitation Game,8.0,5723
96,2752,15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://exmachina-movie.com/,264660,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 1448, ""name"": ""distrust""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 159433, ""name"": ""surveillance camera""}, {""id"": 161219, ""name"": ""consciousness""}, {""id"": 181324, ""name"": ""existentialism""}, {""id"": 186523, ""name"": ""lockdown""}, {""id"": 212737, ""name"": ""philosophical""}, {""id"": 214820, ""name"": ""robot human relationship""}, {""id"": 227497, ""name"": ""turing test""}, {""id"": 233005, ""name"": ""cybernetics""}]",en,Ex Machina,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",95.130041,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Universal Pictures International (UPI)"", ""id"": 5726}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""A24"", ""id"": 41077}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2015-01-21,36869414,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There is nothing more human than the will to survive,Ex Machina,7.6,4737
97,2912,11000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,11,"[{""id"": 803, ""name"": ""android""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 4271, ""name"": ""hermit""}, {""id"": 10013, ""name"": ""death star""}, {""id"": 10016, ""name"": ""lightsaber""}, {""id"": 10527, ""name"": ""jedi""}, {""id"": 11107, ""name"": ""rescue mission""}, {""id"": 11195, ""name"": ""empire""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 13194, ""name"": ""planet""}, {""id"": 155336, ""name"": ""smuggler""}, {""id"": 160134, ""name"": ""the force""}, {""id"": 161176, ""name"": ""space opera""}, {""id"": 163295, ""name"": ""galactic war""}, {""id"": 178710, ""name"": ""stormtrooper""}, {""id"": 178712, ""name"": ""totalitarianism""}]",en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,126.393695,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-05-25,775398007,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A long time ago in a galaxy far, far away...",Star Wars,8.1,6624
